Wavelength raw,SynOl_Fo80 raw,Wavelength bin avg,SynOl_Fo80 bin avg,Wavelength cubic spline of bin avg,SynOl_Fo80 cubic spline of bin avg
0.3,0.1227,0.47000000000000003,0.609982,0.47000000000000003,0.609982
0.305,0.13424,0.5025000000000001,0.6388100000000001,0.49961429718875505,0.6361581631987261
0.31,0.14219,0.5425000000000001,0.6705287499999999,0.5292285943775101,0.661628996850982
0.315,0.15604,0.5824999999999999,0.68233,0.5588428915662651,0.6780466129432291
0.32,0.17231,0.6224999999999999,0.6807050000000001,0.5884571887550202,0.6822810414204511
0.325,0.19405,0.6625,0.6870875,0.6180714859437751,0.6804873441410395
0.33,0.21747,0.7024999999999999,0.6730450000000001,0.6476857831325302,0.6853491261195682
0.335,0.24767,0.7374999999999999,0.6412083333333333,0.6773000803212852,0.6851409815953214
0.34,0.27999,0.7625000000000001,0.6113625,0.7069143775100403,0.6698820657297924
0.345,0.31392,0.7825000000000001,0.5846674999999999,0.7365286746987953,0.6422670237410971
0.35,0.34822,0.8025000000000001,0.558475,0.7661429718875503,0.6066088554291602
0.355,0.38333,0.8225,0.5347325,0.7957572690763053,0.567132625499845
0.36,0.41659,0.8424999999999999,0.515945,0.8253715662650604,0.5317090484043293
0.365,0.44713,0.8625,0.501515,0.8549858634538154,0.5065355862453015
0.37,0.47362,0.8825,0.48989250000000006,0.8846001606425704,0.48880489190800475
0.375,0.49585,0.9025000000000001,0.479905,0.9142144578313254,0.4736600699748236
0.38,0.5139,0.9225,0.46875750000000005,0.9438287550200805,0.45395918407057184
0.385,0.5282,0.9424999999999999,0.4549599999999999,0.9734430522088355,0.4303537366072655
0.39,0.5407,0.9624999999999999,0.43925250000000005,1.0030573493975905,0.4052285733390951
0.395,0.54872,0.9824999999999999,0.42266499999999996,1.0326716465863455,0.3890245890606037
0.4,0.54961,1.0,0.40755,1.0622859437751007,0.3859431926401025
0.405,0.56744,1.02,0.39473400000000003,1.0919002409638556,0.39778475951855186
0.41,0.57994,1.04,0.38677333333333336,1.1215145381526106,0.4188198368570094
0.415,0.58566,1.0575,0.38534750000000006,1.1511288353413656,0.43876012401909803
0.42,0.58972,1.0775000000000001,0.39042,1.1807431325301208,0.45346887167536615
0.425,0.59222,1.0975000000000001,0.40132,1.2103574297188757,0.46426031328548645
0.43,0.59423,1.1175000000000002,0.4158075,1.2399717269076307,0.4741602628098412
0.435,0.59622,1.1374999999999997,0.43027000000000004,1.2695860240963857,0.4847158426981836
0.44,0.59946,1.1575,0.44231,1.2992003212851408,0.4982587233979974
0.445,0.59593,1.1774999999999998,0.4520475,1.3288146184738958,0.5151888597133601
0.45,0.59083,1.1975,0.460075,1.3584289156626508,0.5365337034858153
0.455,0.59138,1.2174999999999998,0.46653,1.3880432128514057,0.5594302599071369
0.46,0.59852,1.2375,0.47334,1.417657510040161,0.5844021968467112
0.465,0.60446,1.2574999999999998,0.4800275,1.447271807228916,0.6086130546815576
0.47,0.60649,1.2775,0.48809500000000006,1.4768861044176709,0.6324491345840416
0.475,0.61655,1.2974999999999999,0.49742,1.5065004016064258,0.6558299801276237
0.48,0.62389,1.3175000000000001,0.5080574999999999,1.536114698795181,0.677254337049569
0.485,0.62439,1.3375,0.5212025,1.565728995983936,0.6966197281370011
0.49,0.62454,1.3575000000000002,0.5358675,1.595343293172691,0.7124552835099248
0.495,0.62566,1.3775,0.55048,1.624957590361446,0.7254693707434772
0.5,0.63592,1.3975000000000002,0.567775,1.6545718875502011,0.7356158582611861
0.505,0.64326,1.4175,0.5842775,1.684186184738956,0.7431406949416308
0.51,0.649,1.4375,0.600255,1.713800481927711,0.7489065209266181
0.515,0.65259,1.4575,0.6172925,1.743414779116466,0.752578370549567
0.52,0.65512,1.4775000000000003,0.63293,1.7730290763052212,0.7536011368659338
0.525,0.65791,1.4975,0.6489199999999999,1.8026433734939762,0.7535312134167904
0.53,0.66081,1.5175,0.663955,1.8322576706827312,0.7533028035519445
0.535,0.66538,1.5375,0.6782225,1.8618719678714861,0.7531088608853808
0.54,0.66995,1.5575,0.6916100000000001,1.8914862650602413,0.752878636031031
0.545,0.67354,1.5824999999999998,0.7059433333333333,1.9211005622489963,0.7529878938273324
0.55,0.67754,1.6175,0.72246375,1.9507148594377512,0.753636809433723
0.555,0.67883,1.6575,0.7364674999999999,1.9803291566265064,0.7546780016730983
0.56,0.68027,1.6974999999999998,0.7459062499999999,2.0099434538152616,0.7558719780294978
0.565,0.68171,1.7374999999999998,0.75208375,2.0395577510040166,0.7574796193025314
0.57,0.6823,1.7775,0.7536237499999999,2.0691720481927716,0.759278472203748
0.575,0.68282,1.819135,0.7533913333333334,2.0987863453815265,0.7610075181556206
0.58,0.68226,1.8582700000000005,0.7531383333333334,2.1284006425702815,0.76279095385047
0.585,0.68214,1.8980649122807016,0.7528605263157895,2.1580149397590365,0.7647520653501971
0.59,0.68247,1.9381464285714283,0.7532930357142856,2.1876292369477914,0.7665352151498642
0.595,0.68255,1.9780596153846153,0.754593653846154,2.217243534136547,0.7679283219657569
0.6,0.68239,2.0177117647058824,0.7562466666666666,2.246857831325302,0.7692422367843115
0.605,0.68101,2.057742857142857,0.7585932653061227,2.276472128514057,0.7703360233727766
0.61,0.68116,2.097691489361702,0.7609436170212764,2.3060864257028117,0.7713558729817087
0.615,0.68083,2.1374711111111107,0.7633740000000001,2.3357007228915667,0.7724947330447997
0.62,0.68057,2.1774227272727273,0.7659772727272728,2.3653150200803217,0.7735518059136087
0.625,0.6795,2.2174547619047615,0.767937857142857,2.3949293172690767,0.7744527375497293
0.63,0.68016,2.257519512195122,0.7696695121951218,2.424543614457832,0.775130889878466
0.635,0.68029,2.2975333333333334,0.7710448717948716,2.454157911646587,0.7755838115537457
0.64,0.68212,2.337407894736843,0.7725594736842107,2.483772208835342,0.7759576821441262
0.645,0.68378,2.3775918918918917,0.7739462162162162,2.513386506024097,0.7761758813775006
0.65,0.68564,2.4175057142857135,0.7749948571428572,2.543000803212852,0.7765016980211337
0.655,0.68757,2.4570264705882354,0.7756226470588237,2.572615100401607,0.7770840409386325
0.66,0.68875,2.496648484848485,0.7760751515151514,2.6022293975903623,0.7771958901640221
0.665,0.68825,2.536957575757576,0.7763978787878786,2.6318436947791173,0.7770203684314367
0.67,0.68813,2.5773032258064505,0.7771441935483872,2.6614579919678722,0.7760063904440431
0.675,0.68852,2.61697,0.7771216666666665,2.691072289156627,0.7722769862285662
0.68,0.68606,2.656520689655172,0.7763055172413792,2.720686586345382,0.7634568870811351
0.685,0.68406,2.6965793103448275,0.7710993103448277,2.750300883534137,0.7469323730971011
0.69,0.68187,2.7371499999999993,0.7553246428571428,2.779915180722892,0.7260773955952499
0.695,0.67889,2.7767230769230764,0.7282242307692308,2.809529477911647,0.7088298450501822
0.7,0.67578,2.81591923076923,0.7057153846153845,2.8391437751004025,0.6960780329969518
0.705,0.6719,2.8562461538461537,0.6905326923076924,2.8687580722891575,0.6872264125351789
0.71,0.66802,2.896125,0.6819520833333333,2.8983723694779124,0.6816269997907783
0.715,0.66412,2.9279866666666674,0.6786493333333333,2.9279866666666674,0.6786493333333333
